ticker,name,exchange,is_etf,security_type,source
AJG,Arthur J. Gallagher & Co. Common Stock,N,False,common,nasdaqtrader
AKA,a.k.a. Brands Holding Corp. Common Stock,N,False,common,nasdaqtrader
AKAM,"Akamai Technologies, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
AKAN,Akanda Corp. - Common Shares,NASDAQ,False,common,nasdaqtrader
AKBA,"Akebia Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
AKO-A,Embotelladora Andina S.A. Common Stock,N,False,common,nasdaqtrader
AKO-B,Embotelladora Andina S.A. Common Stock,N,False,common,nasdaqtrader
AKR,Acadia Realty Trust Common Stock,N,False,common,nasdaqtrader
AKTS,"Aktis Oncology, Inc. - Common stock",NASDAQ,False,common,nasdaqtrader
AKTX,Akari Therapeutics Plc - American Depositary Shares,NASDAQ,False,common,nasdaqtrader
ALAB,"Astera Labs, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ALAR,Alarum Technologies Ltd. - American Depositary Shares,NASDAQ,False,common,nasdaqtrader
ALB,Albemarle Corporation Common Stock,N,False,common,nasdaqtrader
ALB-PA,Albemarle Corporation Depositary Shares each representing a 1/20th of 7.25% Series A Mandatory Convertible Preferred Stock,N,False,preferred,nasdaqtrader
ALC,Alcon Inc. Ordinary Shares,N,False,common,nasdaqtrader
ALCO,"Alico, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ALDF,Aldel Financial II Inc. - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
ALDFU,Aldel Financial II Inc. - Units,NASDAQ,False,unit,nasdaqtrader
ALDFW,Aldel Financial II Inc. - Warrants,NASDAQ,False,warrant,nasdaqtrader
ALDX,"Aldeyra Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ALEC,"Alector, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ALF,Centurion Acquisition Corp. - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
ALFUU,Centurion Acquisition Corp. - Unit,NASDAQ,False,unit,nasdaqtrader
ALFUW,Centurion Acquisition Corp. - Warrant,NASDAQ,False,warrant,nasdaqtrader
ALG,"Alamo Group, Inc. Common Stock",N,False,common,nasdaqtrader
ALGM,"Allegro MicroSystems, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ALGN,"Align Technology, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ALGS,"Aligos Therapeutics, Inc. - Common stock",NASDAQ,False,common,nasdaqtrader
ALGT,Allegiant Travel Company - Common Stock,NASDAQ,False,common,nasdaqtrader
ALH,Alliance Laundry Holdings Inc. Common Stock,N,False,common,nasdaqtrader
ALHC,"Alignment Healthcare, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ALIS,Calisa Acquisition Corp - Ordinary shares,NASDAQ,False,common,nasdaqtrader
ALISR,Calisa Acquisition Corp - Right,NASDAQ,False,right,nasdaqtrader
ALISU,Calisa Acquisition Corp - Units,NASDAQ,False,unit,nasdaqtrader
ALIT,"Alight, Inc. Class A Common Stock",N,False,common,nasdaqtrader
ALK,"Alaska Air Group, Inc. Common Stock",N,False,common,nasdaqtrader
ALKS,Alkermes plc - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
ALKT,"Alkami Technology, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ALL,Allstate Corporation (The) Common Stock,N,False,common,nasdaqtrader
ALL-PB,Allstate Corporation (The) 5.100% Fixed-to-Floating Rate Subordinated Debentures due 2053,N,False,preferred,nasdaqtrader
ALL-PH,"Allstate Corporation (The) Depositary Shares each representing a 1/1,000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock, Series H",N,False,preferred,nasdaqtrader
ALL-PI,"Allstate Corporation (The) Depositary Shares each representing a 1/1,000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock, Series I",N,False,preferred,nasdaqtrader
ALL-PJ,"Allstate Corporation (The) Depositary Shares each representing a 1/1,000th interest in a share of Fixed Rate Noncumulative Perpetual Preferred Stock, Series J",N,False,preferred,nasdaqtrader
ALLE,Allegion plc Ordinary Shares,N,False,common,nasdaqtrader
ALLO,"Allogene Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ALLR,"Allarity Therapeutics, Inc. - Common stock",NASDAQ,False,common,nasdaqtrader
ALLT,Allot Ltd. - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
ALLY,Ally Financial Inc. Common Stock,N,False,common,nasdaqtrader
ALM,Almonty Industries Inc. - Common Shares,NASDAQ,False,common,nasdaqtrader
ALMR,"Alamar Biosciences, Inc. - Class A common stock",NASDAQ,False,common,nasdaqtrader
ALMS,Alumis Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
ALMU,"Aeluma, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ALNT,Allient Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
ALNY,"Alnylam Pharmaceuticals, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ALOT,"AstroNova, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ALOV,"Aldabra 4 Liquidity Opportunity Vehicle, Inc. - Class A Ordinary Shares",NASDAQ,False,common,nasdaqtrader
ALOVU,"Aldabra 4 Liquidity Opportunity Vehicle, Inc. - Units",NASDAQ,False,unit,nasdaqtrader
ALOVW,"Aldabra 4 Liquidity Opportunity Vehicle, Inc. - Warrants",NASDAQ,False,warrant,nasdaqtrader
ALOY,REalloys Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
ALP,Alpha Compute Corp  - Common Stock,NASDAQ,False,common,nasdaqtrader
ALPS,ALPS Group Inc - Ordinary Share,NASDAQ,False,common,nasdaqtrader
ALPX,Alpex Acquisition Corporation - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
ALPXR,Alpex Acquisition Corporation - Rights,NASDAQ,False,right,nasdaqtrader
ALPXU,Alpex Acquisition Corporation - Units,NASDAQ,False,unit,nasdaqtrader
ALPXW,Alpex Acquisition Corporation - Warrants,NASDAQ,False,warrant,nasdaqtrader
ALRM,"Alarm.com Holdings, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ALRS,Alerus Financial Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
ALSN,"Allison Transmission Holdings, Inc. Common Stock",N,False,common,nasdaqtrader
ALT,"Altimmune, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ALTG,Alta Equipment Group Inc. Class A Common Stock,N,False,common,nasdaqtrader
ALTG-PA,Alta Equipment Group Inc. Depositary Shares (each representing 1/1000th in a share of 10% Series A Cumulative Perpetual Preferred Stock),N,False,preferred,nasdaqtrader
ALTI,"AlTi Global, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
ALTO,"Alto Ingredients, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ALUB,Alussa Energy Acquisition Corp. II Class A Ordinary Shares,N,False,common,nasdaqtrader
ALUB-U,"Alussa Energy Acquisition Corp. II Units, each consisting of one Class A ordinary share and one-third of one redeemable warrant",N,False,warrant,nasdaqtrader
ALUB-W,"Alussa Energy Acquisition Corp. II Redeemable Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50 per share",N,False,warrant,nasdaqtrader
ALV,"Autoliv, Inc. Common Stock",N,False,common,nasdaqtrader
ALVO,Alvotech - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
ALVOW,Alvotech - Warrant,NASDAQ,False,warrant,nasdaqtrader
ALX,"Alexander's, Inc. Common Stock",N,False,common,nasdaqtrader
ALXO,ALX Oncology Holdings Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
ALZN,"Alzamend Neuro, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
AM,Antero Midstream Corporation Common Stock,N,False,common,nasdaqtrader
AMACU,AMR Resources Acquisition Corp - Units,NASDAQ,False,unit,nasdaqtrader
AMAL,Amalgamated Financial Corp. - Common Stock,NASDAQ,False,common,nasdaqtrader
AMAN,Amanat Acquisition Corp - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
AMAT,"Applied Materials, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
AMBA,"Ambarella, Inc. - Ordinary Shares",NASDAQ,False,common,nasdaqtrader
AMBO,Ambow Education Holding Ltd. American Depository Shares (each representing twenty (20) Class A Ordinary Shares),A,False,common,nasdaqtrader
AMBP,Ardagh Metal Packaging S.A. Ordinary Shares,N,False,common,nasdaqtrader
AMBQ,"Ambiq Micro, Inc. Common Stock",N,False,common,nasdaqtrader
AMBR,Amber International Holding Limited - American Depositary Shares,NASDAQ,False,common,nasdaqtrader
AMC,"AMC Entertainment Holdings, Inc. Class A Common Stock",N,False,common,nasdaqtrader
AMCI,AMC Robotics Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
AMCR,Amcor plc Ordinary Shares,N,False,common,nasdaqtrader
AMCX,AMC Global Media Inc. - Class A Common Stock,NASDAQ,False,common,nasdaqtrader
AMD,"Advanced Micro Devices, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
AME,"AMETEK, Inc.",N,False,common,nasdaqtrader
AMG,"Affiliated Managers Group, Inc. Common Stock",N,False,common,nasdaqtrader
AMGN,Amgen Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
AMH,American Homes 4 Rent Common Shares of Beneficial Interest,N,False,common,nasdaqtrader
AMH-PG,American Homes 4 Rent Series G cumulative redeemable perpetual preferred shares of beneficial interest,N,False,preferred,nasdaqtrader
AMH-PH,American Homes 4 Rent Series H cumulative redeemable perpetual Preferred Shares of Beneficial Interest,N,False,preferred,nasdaqtrader
AMIX,"Autonomix Medical, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
AMKR,"Amkor Technology, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
AMN,AMN Healthcare Services Inc,N,False,common,nasdaqtrader
AMOD,"Alpha Modus Holdings, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
AMODW,"Alpha Modus Holdings, Inc. - Warrant",NASDAQ,False,warrant,nasdaqtrader
AMP,"Ameriprise Financial, Inc. Common Stock",N,False,common,nasdaqtrader
AMPG,"Amplitech Group, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
AMPGZ,"Amplitech Group, Inc. - Series B Right",NASDAQ,False,right,nasdaqtrader
AMPH,"Amphastar Pharmaceuticals, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
AMPL,"Amplitude, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
AMPX,"Amprius Technologies, Inc. Common Stock",N,False,common,nasdaqtrader
AMPX-W,"Amprius Technologies, Inc. Warrants to purchase one share of Common Stock at an exercise price of $11.50 per share",N,False,warrant,nasdaqtrader
AMPY,Amplify Energy Corp. Common Stock,N,False,common,nasdaqtrader
AMR,"Alpha Metallurgical Resources, Inc. Common Stock",N,False,common,nasdaqtrader
AMRC,"Ameresco, Inc. Class A Common Stock",N,False,common,nasdaqtrader
AMRN,Amarin Corporation plc - American Depositary Shares,NASDAQ,False,common,nasdaqtrader
AMRX,"Amneal Pharmaceuticals, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
AMRZ,Amrize Ltd Ordinary Shares,N,False,common,nasdaqtrader
AMS,American Shared Hospital Services Common Stock,A,False,common,nasdaqtrader
AMSC,American Superconductor Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
AMSF,"AMERISAFE, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
AMSS,AMASS Brands Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
AMST,Amesite Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
AMT,American Tower Corporation (REIT) Common Stock,N,False,common,nasdaqtrader
AMTB,Amerant Bancorp Inc. Class A Common Stock,N,False,common,nasdaqtrader
AMTD,"AMTD IDEA Group American Depositary Shares, each representing six (6) Class A Ordinary Shares",N,False,common,nasdaqtrader
AMTM,"Amentum Holdings, Inc. Common Stock",N,False,common,nasdaqtrader
AMTX,"Aemetis, Inc - Common Stock",NASDAQ,False,common,nasdaqtrader
AMUB,"ETRACS Alerian MLP Index ETN Series B due July 18, 2042",P,False,common,nasdaqtrader
AMWL,American Well Corporation Class A Common Stock,N,False,common,nasdaqtrader
AMX,"America Movil, S.A.B. de C.V. American Depositary Shares (each representing the right to receive twenty (20) Series B Shares",N,False,common,nasdaqtrader
AMZE,"Amaze Holdings, Inc. Common Stock",A,False,common,nasdaqtrader
AMZN,"Amazon.com, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
AN,"AutoNation, Inc. Common Stock",N,False,common,nasdaqtrader
ANAB,"AnaptysBio, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ANDE,"The Andersons, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ANDG,Andersen Group Inc. Class A Common Stock,N,False,common,nasdaqtrader
ANET,"Arista Networks, Inc. Common Stock",N,False,common,nasdaqtrader
ANF,Abercrombie & Fitch Company Common Stock,N,False,common,nasdaqtrader
ANG-PD,"American National Group Inc. Depositary Shares, each representing a 1/1000th interest in a share of 7.375% Fixed-Rate Non-Cumulative Preferred Stock, Series D",N,False,preferred,nasdaqtrader
ANGH,Anghami Inc. - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
ANGHW,Anghami Inc. - Warrants,NASDAQ,False,warrant,nasdaqtrader
ANGI,Angi Inc. - Class A Common Stock,NASDAQ,False,common,nasdaqtrader
ANGO,"AngioDynamics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ANGX,"Angel Studios, Inc. Class A Common Stock",N,False,common,nasdaqtrader
ANIK,Anika Therapeutics Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
ANIP,"ANI Pharmaceuticals, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ANIX,"Anixa Biosciences, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ANL,Adlai Nortye Ltd. - American Depositary Shares,NASDAQ,False,common,nasdaqtrader
ANNA,"AleAnna, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
ANNAW,"AleAnna, Inc. - Warrant",NASDAQ,False,warrant,nasdaqtrader
ANNX,"Annexon, Inc. - common stock",NASDAQ,False,common,nasdaqtrader
ANPA,Rich Sparkle Holdings Limited - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
ANRO,"Alto Neuroscience, Inc. Common Stock",N,False,common,nasdaqtrader
ANTA,Antalpha Platform Holding Company - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
ANTX,"AN2 Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
ANVS,"Annovis Bio, Inc. Common Stock",N,False,common,nasdaqtrader
ANY,Sphere 3D Corp. - Common Shares,NASDAQ,False,common,nasdaqtrader
AOD,abrdn Total Dynamic Dividend Fund Common Shares of Beneficial Interest,N,False,common,nasdaqtrader
AOMD,"Angel Oak Mortgage REIT, Inc. 9.750% Senior Notes due 2030",N,False,note,nasdaqtrader
AOMN,"Angel Oak Mortgage REIT, Inc. 9.500% Senior Notes due 2029",N,False,note,nasdaqtrader
AOMR,"Angel Oak Mortgage REIT, Inc. Common Stock",N,False,common,nasdaqtrader
AON,Aon plc Class A Ordinary Shares (Ireland),N,False,common,nasdaqtrader
AORT,"Artivion, Inc. Common Stock",N,False,common,nasdaqtrader
AOS,A.O. Smith Corporation Common Stock,N,False,common,nasdaqtrader
AOSL,Alpha and Omega Semiconductor Limited - Common Shares,NASDAQ,False,common,nasdaqtrader
AOUT,"American Outdoor Brands, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
AP,Ampco-Pittsburgh Corporation Common Stock,N,False,common,nasdaqtrader
APA,APA Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
APAC,StoneBridge Acquisition II Corporation - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
APACR,StoneBridge Acquisition II Corporation - Rights,NASDAQ,False,right,nasdaqtrader
APACU,StoneBridge Acquisition II Corporation - Units,NASDAQ,False,unit,nasdaqtrader
APAM,Artisan Partners Asset Management Inc. Class A Common Stock,N,False,common,nasdaqtrader
APC,ARKO Petroleum Corp. - Class A Common Stock,NASDAQ,False,common,nasdaqtrader
APD,"Air Products and Chemicals, Inc. Common Stock",N,False,common,nasdaqtrader
APEI,"American Public Education, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
APG,APi Group Corporation Common Stock,N,False,common,nasdaqtrader
APGE,"Apogee Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
APH,Amphenol Corporation Common Stock,N,False,common,nasdaqtrader
API,"Agora, Inc. - ADS",NASDAQ,False,common,nasdaqtrader
APLD,Applied Digital Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
APLE,"Apple Hospitality REIT, Inc. Common Shares",N,False,common,nasdaqtrader
APLM,Apollomics Inc. - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
APLMW,Apollomics Inc. - Warrant,NASDAQ,False,warrant,nasdaqtrader
APMC,AmperCap Acquisition Company - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
APMCR,AmperCap Acquisition Company - Right,NASDAQ,False,right,nasdaqtrader
APMCU,AmperCap Acquisition Company - Unit,NASDAQ,False,unit,nasdaqtrader
APMD,"Apnimed, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
APO,"Apollo Global Management, Inc. (New) Common Stock",N,False,common,nasdaqtrader
APOG,"Apogee Enterprises, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
APOS,"Apollo Global Management, Inc. 7.625% Fixed-Rate Resettable Junior Subordinated Notes due 2053",N,False,note,nasdaqtrader
APP,Applovin Corporation - Class A Common Stock,NASDAQ,False,common,nasdaqtrader
APPF,"AppFolio, Inc. - Class A Common Stock",NASDAQ,False,common,nasdaqtrader
APPN,Appian Corporation - Class A Common Stock,NASDAQ,False,common,nasdaqtrader
APPS,"Digital Turbine, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
APRE,"Aprea Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
APT,"Alpha Pro Tech, Ltd. Common Stock",A,False,common,nasdaqtrader
APTV,Aptiv PLC Ordinary Shares,N,False,common,nasdaqtrader
APUR,Aperture AC - Class A Ordinary Shares,NASDAQ,False,common,nasdaqtrader
APURR,Aperture AC - Rights,NASDAQ,False,right,nasdaqtrader
APUS,"Apimeds Pharmaceuticals US, Inc. Common Stock",A,False,common,nasdaqtrader
APVO,Aptevo Therapeutics Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
APWC,"Asia Pacific Wire & Cable Corporation Limited  - Common shares, Par value .01 per share",NASDAQ,False,common,nasdaqtrader
APXT,Apex Treasury Corporation - Class A Ordinary Share,NASDAQ,False,common,nasdaqtrader
APXTU,Apex Treasury Corporation - Units,NASDAQ,False,unit,nasdaqtrader
APXTW,Apex Treasury Corporation - Warrants,NASDAQ,False,warrant,nasdaqtrader
APYX,Apyx Medical Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
AQB,"AquaBounty Technologies, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
AQMS,"Aqua Metals, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
AQN,Algonquin Power & Utilities Corp. Common Shares,N,False,common,nasdaqtrader
AQNB,"Algonquin Power & Utilities Corp. 6.20% Fixed-to-Floating Subordinated Notes Series 2019-A due July 1, 2079",N,False,note,nasdaqtrader
AQST,"Aquestive Therapeutics, Inc. - Common Stock",NASDAQ,False,common,nasdaqtrader
AR,Antero Resources Corporation Common Stock,N,False,common,nasdaqtrader
ARAI,Arrive AI Inc. - Common Stock,NASDAQ,False,common,nasdaqtrader
ARAY,Accuray Incorporated - Common Stock,NASDAQ,False,common,nasdaqtrader
ARBB,ARB IOT Group Limited - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
ARBE,Arbe Robotics Ltd. - Ordinary Shares,NASDAQ,False,common,nasdaqtrader
ARBEW,Arbe Robotics Ltd. - Warrant,NASDAQ,False,warrant,nasdaqtrader
ARBK,Argo Blockchain plc - American Depositary Shares,NASDAQ,False,common,nasdaqtrader
ARCB,ArcBest Corporation - Common Stock,NASDAQ,False,common,nasdaqtrader
ARCC,Ares Capital Corporation - Closed End Fund,NASDAQ,False,common,nasdaqtrader
ARCI,Archimedes Tech SPAC Partners III Co. - Ordinary Share,NASDAQ,False,common,nasdaqtrader
ARCIU,Archimedes Tech SPAC Partners III Co. - Unit,NASDAQ,False,unit,nasdaqtrader
